current_ratio,debt_to_equity,ebitda_margin,icr,dscr,altman_z_score,industry,defaulted_in_12_months
3.775,4.1132,-14.1234,7.0696,3.4533,0.9686,SaaS,1
2.1263,1.0502,3.7695,3.4056,2.2875,-1.3071,SaaS,1
1.7558,1.9704,1.7592,6.949,-1.4473,0.8587,SaaS,1
3.2813,1.583,46.756,11.274,3.0872,-1.0738,SaaS,0
3.3761,2.0008,34.8536,11.0715,2.9599,2.9945,Construction,0
1.4623,0.7525,26.1947,4.0218,3.429,5.0835,Retail,0
2.8357,2.5179,16.2354,9.8027,-1.1281,5.5118,Construction,1
3.1303,4.0082,-8.2843,14.0019,2.5761,-1.4047,Retail,0
2.6877,2.2077,48.492,8.6364,0.0701,1.3996,Retail,0
0.7761,2.4531,6.2528,0.523,3.3219,0.8817,Retail,1
3.5284,4.2438,-12.5152,9.555,-0.3174,-0.957,Logistics,1
2.2486,3.5303,14.5659,-0.2166,2.7879,1.6247,SaaS,0
1.2734,2.4523,41.1799,12.8259,0.065,0.9932,Logistics,1
1.8159,1.2885,42.1104,6.7832,-1.937,4.345,Construction,0
0.3428,4.4246,-19.2324,4.5474,2.4335,6.833,Logistics,0
0.6859,2.8851,42.0407,-1.0309,-1.2071,2.5484,Retail,1
3.1091,1.1057,-0.9961,4.4733,2.615,5.4667,Construction,0
0.2,1.3456,-17.2719,13.3545,4.4793,-0.5399,SaaS,0
1.783,4.0157,39.3453,-1.6433,4.7847,6.9497,Retail,0
2.1855,0.2207,40.4707,6.069,-0.3485,-0.4741,SaaS,0
0.4076,4.9605,21.7362,13.8297,3.6648,-0.079,Logistics,1
3.8977,0.6518,20.2104,4.7123,0.4749,-0.9354,SaaS,1
1.0593,3.9803,36.9184,5.279,4.3032,1.0968,Construction,0
1.356,1.9739,35.0417,7.8355,3.5124,3.5241,Retail,0
1.355,2.4611,42.3074,5.8699,-1.4825,7.8799,SaaS,0
1.0756,4.4033,18.6923,0.8662,0.85,5.9337,Logistics,1
0.2056,2.0646,47.7353,-1.6846,0.3612,1.8044,Construction,0
2.9715,2.6875,49.7303,8.3668,3.4963,3.7585,Retail,1
3.874,0.2465,-11.8419,13.6537,0.872,4.2331,Logistics,1
1.0523,0.0117,39.4681,-0.1918,2.7921,6.2273,Retail,0
2.7196,1.224,14.9876,1.5862,2.217,5.3645,SaaS,0
3.0192,3.4029,7.1296,4.2939,4.8295,3.6929,Logistics,1
3.424,0.6063,22.9151,11.7486,4.5645,4.6918,Logistics,0
1.806,0.5688,-16.0824,2.5774,0.9939,5.4592,SaaS,0
1.3511,2.0548,15.4523,12.9949,3.065,-0.6686,Logistics,0
1.4361,3.2392,40.9623,-1.0657,3.8062,0.0046,Logistics,0
2.908,3.5604,-5.0577,13.9963,4.2922,4.8858,Logistics,0
3.3038,0.8923,9.8473,7.5327,-1.5231,6.5043,SaaS,1
0.8901,0.3979,45.7637,9.1992,0.1146,2.0926,SaaS,0
1.6096,4.702,9.9995,4.2507,0.2416,7.7989,Retail,0
3.6274,1.3033,5.0857,11.2939,1.0411,0.1607,SaaS,0
3.2654,4.2667,10.8376,0.8316,-0.8151,2.167,Logistics,0
3.9425,4.3175,16.3617,-1.1685,1.4734,1.7852,SaaS,0
3.0661,3.8626,24.2394,4.7238,2.6425,7.303,Logistics,0
1.6941,0.8442,36.0485,12.5128,1.4815,0.8538,Logistics,1
2.4444,4.109,11.6472,10.8338,2.6606,2.7079,Logistics,0
2.7119,3.8463,37.2237,6.7917,-1.5349,-0.1277,SaaS,1
0.4981,2.9836,17.3604,7.7263,4.1319,3.2127,Logistics,0
2.2691,1.686,3.6936,0.2082,4.5735,6.574,Retail,0
2.8954,1.3125,26.0566,12.2916,2.3254,1.0404,Construction,0
0.8358,0.6094,30.2406,11.3783,4.1697,6.1079,Construction,0
3.1664,2.5488,19.0634,9.16,-1.0799,7.1131,Retail,0
2.4183,2.9263,-16.037,5.9252,3.5821,-1.2704,Construction,0
3.8184,1.7967,-8.1082,14.3958,-1.166,5.5642,Retail,0
0.3612,2.3768,-0.0292,12.9435,0.8561,0.5534,SaaS,1
1.2082,1.8176,-0.2162,8.9553,0.2667,-0.2467,Construction,1
2.4859,3.205,27.1395,4.3206,2.0991,4.0112,Retail,0
1.3269,4.5063,-18.7156,8.5064,0.1106,5.056,Retail,1
2.9148,0.8196,32.8977,7.7825,2.4612,1.9476,Logistics,0
3.0842,1.907,-1.426,4.7021,0.5717,-1.6083,SaaS,1
0.5896,0.7043,1.7015,3.2135,4.0255,7.087,Retail,0
2.1526,3.1247,16.9537,4.9192,2.4372,5.3075,Construction,0
2.1338,3.6444,-4.8852,7.7565,-0.4929,0.7167,Logistics,1
1.6033,4.6596,41.913,5.2783,0.3529,2.9686,Logistics,0
3.7451,1.3944,-14.0242,2.4808,3.9319,-1.7221,Logistics,0
3.3445,4.7511,11.1068,10.9364,0.7054,1.3928,SaaS,0
2.8494,0.3163,39.4596,7.0349,1.7506,3.2254,Retail,1
2.9144,3.0151,23.1091,-0.8495,2.5426,3.1722,SaaS,0
1.9545,0.2857,0.4631,4.2614,0.4347,0.0818,Retail,1
3.6998,4.4689,9.4532,13.0435,0.0579,5.7675,Logistics,1
2.8395,2.649,29.4686,10.839,1.3268,0.9886,Construction,0
2.9701,3.3467,48.1283,3.4952,-0.4958,3.8041,Construction,0
3.4744,4.1579,42.5197,13.9491,-0.0105,0.7152,SaaS,1
1.2415,0.7516,3.9703,-0.6978,-1.5655,2.2517,Logistics,0
3.2669,0.193,49.8739,14.341,0.1278,0.0751,Retail,1
0.9419,4.3944,-19.7547,2.177,0.2449,4.3301,SaaS,1
1.5123,1.5747,-18.0659,-1.8454,4.7328,2.2558,Logistics,1
1.4753,0.6449,37.6688,5.3747,2.1281,-1.8388,SaaS,0
3.9184,2.3423,-6.0376,4.1025,3.5117,-1.7184,Construction,0
3.4548,2.9915,-15.7462,7.1645,-1.6824,2.7113,Logistics,0
2.8644,0.1549,-3.3996,11.5451,-1.2542,-0.1677,SaaS,1
2.9628,1.3745,9.827,12.3213,3.7018,3.8504,Retail,0
2.3359,0.164,31.1396,4.8209,2.3648,2.0819,Construction,0
3.7989,2.1017,23.7035,5.3074,-0.6631,4.5442,Retail,0
2.0858,4.4755,-3.3665,0.519,0.8336,7.524,SaaS,1
1.646,4.9133,15.2289,-1.1917,1.7707,3.2874,Logistics,0
0.8195,3.1852,44.835,8.9007,3.9053,5.8738,Construction,0
3.1876,0.8082,37.0505,-0.9046,-1.5771,5.5304,Retail,0
2.9909,4.5292,2.6233,10.4751,2.1771,7.2179,Retail,0
1.6605,2.5812,48.7585,7.1645,3.0193,0.1402,Logistics,0
0.2957,0.7687,29.6034,1.3759,4.8452,6.2733,SaaS,0
3.3882,4.6086,-15.6285,7.1719,3.6501,7.0552,Retail,1
0.2434,3.7873,-17.5388,1.111,-0.0664,1.9276,SaaS,0
2.8741,3.6585,-8.2114,5.4585,2.9671,1.1382,SaaS,0
3.887,3.5459,30.9499,11.5925,3.3429,7.5204,SaaS,0
1.8631,1.0017,-7.1383,5.8526,3.1081,4.2763,Logistics,0
1.0929,1.055,15.8041,0.5279,3.741,1.8068,SaaS,0
2.8785,3.4415,-13.4718,10.3051,4.3261,5.9183,Construction,0
3.3051,1.0986,44.462,1.1751,-1.311,1.0447,Logistics,1
2.2764,2.1934,4.0772,10.5553,-1.2667,-0.2359,Retail,1
3.8747,3.91,43.5692,6.149,3.5748,3.4397,Logistics,0
0.3963,3.9198,46.1413,5.7136,-0.2334,3.6621,Retail,0
2.1182,2.2663,-19.571,12.4744,-1.5902,6.2575,Construction,0
2.9301,3.9609,12.4895,10.0463,0.8086,2.5703,SaaS,0
3.478,4.1931,-18.2741,-1.4405,3.7391,6.1459,SaaS,0
0.8812,3.2739,43.6085,3.035,-1.114,1.1132,SaaS,0
3.24,1.1421,16.2885,12.8057,2.7029,3.7537,SaaS,0
2.3003,1.3701,-14.7539,-1.6885,-1.9747,0.0847,Logistics,0
1.7069,1.5742,-12.2806,7.2693,-1.2318,1.8545,Construction,0
0.7005,0.584,6.8456,10.373,0.456,6.5754,Retail,0
3.4881,1.3658,45.8164,8.5716,-1.4148,0.1599,Logistics,1
0.7976,1.0476,28.5036,10.929,3.9213,6.1024,SaaS,0
1.3772,2.2766,40.7333,10.3368,4.0485,0.8287,SaaS,0
1.3022,4.5422,5.652,9.7645,3.289,-1.6551,SaaS,0
3.5114,0.5224,-16.975,11.9662,-0.3026,-0.9007,Retail,1
2.7563,3.6013,48.2022,8.9767,1.6627,5.4588,Retail,0
3.2274,3.4364,-18.7979,4.8411,-0.7107,0.6207,Logistics,1
1.1518,0.4788,46.3356,6.0225,-0.0311,4.5415,Construction,0
2.5745,4.6129,5.8074,10.1843,1.612,4.992,Retail,0
2.3726,2.8424,-19.2937,12.8972,3.1451,1.4512,Logistics,0
3.3648,1.8186,28.241,2.6277,-1.3374,2.7492,Retail,0
3.6431,3.7827,48.6378,3.8153,0.0769,2.0377,Logistics,0
0.2462,1.2868,47.5938,13.8226,4.4863,7.4735,SaaS,0
2.7613,3.4675,-8.7344,7.8347,1.0039,1.1995,Retail,0
0.397,0.1986,-7.3127,1.0424,4.5721,-0.1668,SaaS,0
2.2857,4.197,19.5877,9.2828,4.9398,1.6559,Construction,0
1.293,2.2409,24.6113,14.843,1.6866,4.6952,SaaS,0
1.3658,3.1835,31.7593,11.9987,0.0163,4.9736,Construction,0
1.5412,1.1062,-7.3265,10.6776,3.5354,7.2406,Retail,0
2.5609,3.3854,47.1305,1.5368,-0.8848,6.8175,Construction,1
1.4694,3.8612,24.7117,12.8944,-0.2357,0.8832,SaaS,1
2.9843,2.3661,39.2933,6.9384,3.4942,2.5516,Retail,0
1.7372,3.0886,17.8046,13.1179,1.0355,5.4727,Logistics,1
0.4597,2.2816,8.9994,3.6071,-0.5892,7.1654,Retail,1
3.1783,4.4705,48.4028,-0.9451,2.5579,1.3717,Logistics,1
1.2859,2.4893,20.7485,6.0916,3.1293,2.4444,SaaS,0
1.8445,4.209,40.6812,2.5872,-1.1245,6.9948,Retail,0
2.8047,4.0068,46.7305,10.1589,-0.0611,1.5848,Logistics,1
1.4633,2.0525,27.2748,14.2708,-0.4511,2.8051,SaaS,0
0.415,1.1504,18.4257,9.7466,0.659,7.045,Construction,0
1.6209,2.0304,-19.7542,13.0779,3.3441,6.0224,Logistics,0
3.7889,4.1311,-17.1986,5.7014,2.996,0.4343,Construction,0
2.6386,1.1382,-5.9404,11.1179,2.6377,1.248,Retail,0
2.7516,2.6222,-6.9794,12.3317,-1.956,1.5296,Logistics,0
2.6027,4.0305,-2.1669,10.0849,-1.005,7.1274,SaaS,1
0.9562,1.7674,1.3454,6.6322,-0.4369,7.9893,SaaS,0
1.7897,3.211,5.2046,8.6397,-0.0963,5.74,Construction,0
3.0536,1.2282,9.4376,9.9086,-0.975,2.8433,SaaS,0
0.5852,0.5464,-13.0794,2.3024,0.8722,-1.8983,Retail,1
1.2558,3.9719,-17.0347,11.7628,-1.4737,4.9749,Retail,1
1.25,0.4948,27.1761,14.1555,3.2502,1.8936,Construction,0
1.8417,1.3569,17.6134,5.9091,3.514,4.3299,Logistics,0
3.9254,4.2755,11.0901,9.9181,2.0199,4.0669,SaaS,0
0.4565,1.7323,24.4108,10.5294,-1.3721,2.8083,Retail,1
2.1711,4.8652,37.9376,9.2582,4.2306,7.4439,Logistics,0
0.8816,4.8987,9.9385,7.301,4.7595,-1.7685,Retail,1
3.8886,1.3414,24.8784,12.988,-0.5835,5.1213,Retail,0
0.6306,0.2049,46.7501,5.6318,2.9325,2.0984,Logistics,0
1.7337,3.5253,38.7737,-0.9612,3.8936,5.1379,Logistics,0
3.004,2.2549,9.8201,12.3575,1.7789,4.7522,SaaS,1
2.8773,0.5038,25.1302,9.4577,0.2633,-1.8976,Construction,0
1.8064,3.5376,-7.605,12.4374,1.3499,0.8534,Construction,0
1.5168,0.1559,19.2366,0.3553,1.5859,-0.1091,Retail,0
1.7109,4.351,48.693,-1.4772,0.8045,-0.3301,Construction,1
1.2042,0.6933,16.2821,13.8844,4.5089,5.2848,Retail,0
0.9803,0.6366,44.9347,0.5114,3.2072,0.3955,Logistics,1
2.0356,0.8784,8.5134,11.7641,-0.3109,2.7474,Retail,0
1.2204,4.8013,49.9191,11.9946,2.0989,0.4699,SaaS,1
1.2924,3.4658,20.5454,10.048,2.8208,3.8023,Retail,0
2.6957,4.0069,-17.0412,0.2315,-1.0189,5.2057,Retail,0
3.8804,1.9882,21.0728,9.3458,0.509,1.3107,SaaS,0
2.4938,1.6816,-0.7799,13.1145,4.3388,4.0302,SaaS,0
0.4925,1.1724,-17.7263,5.234,1.9702,6.2485,Construction,0
0.4872,2.4032,37.4597,5.0298,-0.481,-1.0578,Logistics,1
3.8154,2.7591,-0.6989,5.5286,-1.1405,5.1067,Logistics,0
1.3297,3.1589,35.7584,-0.6014,1.6276,1.2314,SaaS,1
0.5499,1.2856,0.1752,13.1644,1.8338,-0.7735,Logistics,0
2.4764,4.7433,-6.3972,12.7761,0.3409,3.4565,Retail,0
2.5699,0.8488,48.1755,14.9645,2.4129,0.2626,Logistics,0
2.6643,4.8283,5.3152,7.9481,-1.5192,6.2136,SaaS,0
1.2161,0.0743,22.0963,10.7703,-0.984,-1.571,Logistics,1
0.2574,2.4056,22.6987,1.4454,1.8239,-1.0135,SaaS,0
3.8671,1.6668,19.2331,9.348,-1.5673,3.21,Construction,0
1.1534,2.2456,44.0287,9.0455,4.1664,3.8894,SaaS,0
2.7689,2.8533,27.2109,13.3205,-1.005,5.2989,Retail,0
2.8852,2.1779,8.2613,12.1235,2.7174,0.5926,Retail,0
2.518,2.0742,40.3666,13.9539,0.7384,6.4176,Retail,0
1.389,3.6636,-7.3256,12.7702,0.7985,7.5314,SaaS,0
1.2302,3.4294,18.0966,12.7678,3.3542,2.9904,SaaS,0
2.4711,4.1664,46.5385,-0.9167,1.4962,5.6053,Retail,0
3.4912,1.2498,23.7778,12.3814,3.0796,3.2485,Logistics,0
3.7976,3.0476,37.1878,8.3271,1.5363,-1.3053,SaaS,1
0.6024,2.926,25.7493,4.4676,2.1503,1.2611,Logistics,0
0.7883,1.8487,38.756,-1.0393,3.325,-1.1251,Construction,0
3.79,2.4303,46.1142,9.5205,2.2512,7.8888,Construction,0
2.9988,1.5689,-0.8955,3.5794,2.3093,0.2903,Construction,0
3.5554,0.7092,-8.1237,5.9522,3.5245,4.359,Construction,0
0.97,1.069,13.8794,9.5894,4.6436,0.8435,Retail,0
2.4328,0.5276,29.1304,13.5002,0.637,4.5325,SaaS,0
2.8643,3.4153,-4.0966,12.0324,2.0398,0.104,Construction,0
2.7844,3.3036,-19.7129,5.6602,-1.3961,5.8527,Retail,0
1.751,4.753,4.0055,4.5923,0.5116,-0.8919,Construction,1
0.2585,3.6484,47.8202,2.0763,0.8843,6.9515,SaaS,0
2.4151,0.2602,28.6477,4.3313,3.8467,6.4042,Construction,0
1.1618,4.4212,8.0928,-0.1122,1.5937,4.7881,Construction,0
1.911,4.3134,-6.5197,14.5088,3.1175,-1.3259,Logistics,1
3.8388,2.2166,4.9263,7.7566,-1.8669,0.0857,Logistics,1
1.7163,2.9293,-8.1112,0.1727,1.2514,6.5936,Logistics,0
3.3912,4.8804,-12.5586,3.9977,4.3092,-0.7803,Logistics,0
0.9165,2.6615,43.472,7.2997,-0.4298,-0.4407,Construction,1
2.7553,4.5266,49.8355,7.0591,-1.7793,3.44,Construction,0
3.9126,0.4152,-8.512,-1.3964,1.0339,0.7418,Logistics,1
0.5872,0.9553,-16.1834,14.1643,2.931,0.2208,SaaS,0
0.2316,2.2038,3.0812,2.6814,1.1812,3.7581,Retail,0
1.8476,2.9238,12.3161,-1.7249,1.2198,1.7258,Construction,1
0.552,4.0811,-5.6625,-0.7005,2.6886,-0.5944,Logistics,1
3.0439,4.9413,1.0997,7.8633,-0.2193,3.3485,Retail,0
3.6753,1.9443,-5.939,0.3424,3.2632,1.8701,Logistics,0
1.8493,0.2371,34.1982,-1.2907,-0.9282,5.3452,Logistics,0
1.1831,4.0059,29.8805,4.4536,0.7703,-0.9724,SaaS,1
1.8507,3.0219,24.4466,8.5869,2.5921,4.2061,SaaS,0
2.9491,0.9927,7.1052,-0.0987,3.7986,2.3649,Construction,0
0.2344,2.4741,43.6329,3.3266,3.5407,2.0606,Logistics,0
2.4399,3.7116,47.8673,5.1019,3.0518,0.3229,Retail,0
2.5305,3.8521,-7.8452,0.7108,0.5137,-1.6957,Construction,1
2.6232,2.4981,-4.3891,6.6033,-1.1439,6.4769,SaaS,0
1.1197,1.5261,16.7942,-0.5514,-0.4822,1.2641,Construction,0
2.9134,4.8687,-13.6125,-1.2092,4.0538,4.8109,Construction,0
0.5473,3.3168,10.5514,6.8372,4.0013,7.4759,Logistics,0
0.9572,2.0412,20.7254,2.2142,4.6609,3.6499,Retail,0
3.5344,1.4023,16.5451,-0.3786,-1.4681,1.9715,SaaS,0
3.0071,3.6555,3.1636,5.2065,1.7577,0.6827,Construction,0
0.2522,1.2109,17.9712,13.5574,2.5408,7.3404,Construction,0
1.1438,0.8585,47.1161,10.3113,2.9746,4.8208,Logistics,0
1.0147,2.6492,-5.5788,11.8655,2.507,4.6528,Construction,0
1.2291,1.4499,25.8382,12.8225,3.3901,2.2616,Retail,0
1.1407,3.1445,-16.9622,14.5347,0.5163,6.4505,Logistics,1
0.4376,0.5897,-15.3509,10.9752,-0.744,5.1367,SaaS,1
1.944,3.2747,18.628,8.3429,-0.5679,0.8318,Construction,0
2.9844,1.4165,-12.6543,4.2122,-1.9161,3.9958,Construction,1
2.5056,0.0012,-18.4357,1.0879,0.4523,2.3019,Logistics,0
2.7569,0.6347,-7.9941,9.6732,-1.3578,-1.9341,Construction,1
0.5084,4.6681,19.5394,14.9141,0.2504,6.0762,SaaS,0
3.8157,4.3368,29.2339,5.9451,2.3975,-0.7717,Retail,0
3.3863,1.168,-5.8265,10.3025,4.2613,3.0995,Retail,0
3.2593,3.8919,26.7782,6.4166,3.8772,1.3623,Logistics,0
3.3273,3.0429,-7.2267,5.3429,-0.2313,1.4209,Construction,0
3.7443,4.8545,22.942,4.9752,-1.0614,2.7736,Logistics,0
2.2682,1.868,8.8372,6.5786,-0.6485,7.9702,Logistics,1
0.9611,3.4073,25.766,4.2372,4.7969,2.0838,Logistics,1
2.5438,0.3177,49.6537,10.7291,1.8463,-0.1767,Logistics,0
3.0229,1.9812,45.6472,12.8626,-0.7225,4.1361,Logistics,0
3.0041,4.8191,-19.7003,13.0091,3.8852,0.3629,Construction,0
2.1815,2.6949,41.9807,1.8709,0.7663,-0.9445,Retail,1
0.4601,1.4394,-15.3456,13.2305,4.2946,-1.4983,Retail,0
1.6102,0.6014,46.7133,3.8064,-0.1753,-1.7712,Retail,1
3.6989,3.5176,-0.2722,3.2582,0.7526,2.3116,Construction,0
2.4209,3.2243,6.7424,10.3549,1.5346,2.2673,Construction,0
2.2457,1.8697,-13.5853,3.1798,4.2483,-0.1445,Logistics,0
1.2216,4.7547,-12.1409,-1.0996,4.0813,5.8402,Retail,0
1.6001,0.111,30.8718,4.3515,2.0205,-0.7073,Logistics,0
3.6023,1.5186,46.1033,10.2649,-0.4476,7.1532,Retail,0
2.7326,4.6053,22.7524,3.5583,0.8235,3.8758,SaaS,1
3.1921,1.6047,30.1095,8.7025,4.8294,-1.7238,Construction,1
1.9265,1.2613,33.3379,9.222,2.2544,7.6297,SaaS,0
2.5949,2.6711,-1.603,10.4735,3.4677,1.0794,Retail,0
1.1439,4.119,-16.8339,13.2512,1.1491,2.4997,Logistics,0
2.8808,0.5157,-19.8689,5.3536,1.7241,0.8427,Construction,1
1.8249,4.7151,4.5454,0.8293,1.0027,5.2842,Construction,0
1.8817,3.9754,-3.0975,3.4217,2.9204,2.8568,Logistics,0
2.6674,0.9063,-15.6378,5.3468,3.9603,-0.6763,SaaS,0
3.7579,3.56,-7.433,10.1362,1.5515,-0.958,SaaS,0
0.4432,1.9248,-11.2851,-1.7769,1.3661,5.2538,SaaS,0
3.334,2.0115,44.0415,3.3684,0.382,0.3708,SaaS,1
1.3111,3.9165,-10.1813,11.2573,-0.7603,-0.6221,Construction,1
1.8869,4.8139,17.6354,9.4046,4.5747,2.9943,Retail,0
0.2833,0.6333,21.5174,10.4396,0.2126,6.0277,Logistics,0
1.344,2.1032,18.0443,11.8008,3.6048,0.7878,Retail,0
2.11,2.4047,-13.066,11.315,3.0074,0.7643,Retail,0
0.4135,1.8816,2.3159,9.5971,3.5364,6.3388,SaaS,0
2.0662,1.8159,-16.4111,5.4742,4.5574,-0.5217,Retail,0
3.723,0.2613,7.6969,14.7212,2.3636,4.1673,SaaS,0
0.6005,3.4277,-6.7981,7.6742,4.2857,7.5501,SaaS,0
3.1049,2.1811,19.3143,1.4471,-0.8261,6.413,Retail,0
1.7568,0.974,28.4966,2.9778,2.387,-1.3818,Logistics,0
2.6897,4.0802,17.2484,9.7906,3.4059,1.1991,Retail,1
1.1889,4.0128,10.3966,13.7206,-0.0985,-0.5763,Retail,1
0.8061,2.432,7.1133,1.0382,3.1853,7.4924,Construction,0
0.8098,1.4923,38.9184,-0.6001,3.4493,7.8594,SaaS,0
0.4679,3.1905,-4.6442,12.986,3.8183,0.3499,Construction,1
0.9055,1.4408,31.3953,13.5597,0.1902,4.697,Logistics,0
2.724,1.18,33.0238,2.6984,2.7712,6.4163,Retail,0
3.5504,3.6526,9.344,4.4139,0.1298,0.3368,Construction,1
3.2937,0.2016,0.811,9.2232,3.1733,-0.1232,Construction,0
2.8035,0.4738,12.9379,3.6088,1.2408,-1.8879,Retail,0
0.6196,0.0339,-13.475,12.9117,2.1828,2.1196,Retail,1
1.2989,0.7647,-16.7849,-0.1712,0.9109,6.9944,SaaS,1
1.3773,0.345,-12.1878,-1.3543,-0.8661,7.0298,SaaS,0
1.1498,4.979,-6.8998,1.5443,-0.7538,-0.7226,Construction,1
2.157,1.444,15.2924,2.8635,-1.457,0.0435,Retail,1
2.2351,0.7463,39.4396,-0.0802,2.3265,2.0805,SaaS,0
1.5562,1.205,-3.505,-0.8833,3.9405,5.8062,SaaS,0
1.5444,4.6806,45.4613,10.8453,-1.8541,4.1185,Logistics,0
3.3485,2.6008,46.8436,0.7927,-1.5363,3.1385,Construction,0
3.1993,1.8241,47.1233,13.5367,1.2023,3.9193,Construction,1
1.3696,4.367,38.6294,4.256,3.164,-1.038,Construction,1
3.6724,1.975,5.4678,9.4003,-0.896,2.7766,Retail,0
3.8207,1.675,-14.9121,1.8318,-0.0984,7.9206,Logistics,0
1.4416,1.0364,19.8173,2.0855,-0.376,-1.1155,SaaS,1
1.5468,1.889,19.1077,7.7701,0.7934,3.1925,Logistics,0
2.1214,1.5834,39.4983,7.5309,-0.425,0.9565,SaaS,1
3.7763,3.3865,49.7194,11.0684,0.4682,3.3991,SaaS,0
3.53,1.4479,15.571,10.8828,3.0998,3.7382,Logistics,0
0.5898,2.886,4.1643,9.4017,2.2771,3.7747,Construction,0
1.6924,0.3295,-6.9869,5.6352,-1.4317,6.5221,Retail,1
2.3028,0.9564,-19.664,13.1409,2.4642,1.8975,Logistics,0
2.1119,2.037,15.638,8.5838,1.3395,3.1635,Construction,0
0.9367,4.6847,18.8863,14.8334,4.542,-1.8907,Construction,0
3.4635,1.8863,37.7457,11.9293,0.0251,5.8955,Retail,0
2.7724,3.3204,15.3204,-1.2467,3.0832,0.5949,Retail,0
3.3841,1.2754,44.1528,3.4501,3.116,6.1656,Construction,0
3.4633,0.6352,23.9658,7.7219,-0.4495,0.6564,Retail,1
3.0438,0.2927,38.8235,10.265,4.3226,-1.8921,Construction,0
1.869,1.5271,-9.6189,7.3557,1.4383,-0.4517,SaaS,0
2.5201,0.7883,39.8735,11.3642,2.7522,7.8568,Retail,0
0.8094,0.8701,27.2601,2.8051,-0.979,1.198,SaaS,0
2.7599,3.8038,-8.0837,1.1265,-0.1954,-0.9118,Retail,0
0.8812,0.0792,-6.7166,-1.0834,2.1027,-0.8124,Construction,0
2.837,2.7891,44.855,7.7463,0.2332,1.1034,Construction,0
1.0725,1.8973,-17.7449,9.7062,1.4979,-1.6235,Construction,0
0.6467,2.5327,12.3774,3.5445,0.618,3.1149,Construction,0
0.8281,2.8142,1.9433,8.4309,2.4839,0.1374,Construction,0
0.2076,1.5668,26.5554,-1.1133,1.41,3.1931,Construction,0
2.9312,1.4755,38.7741,-0.312,-1.9677,-0.5924,Retail,1
2.9831,3.667,5.2265,9.9298,2.5478,2.2986,Retail,1
2.1567,4.3564,9.8831,4.2572,0.9549,3.9792,SaaS,1
0.8132,0.9629,48.7342,9.4127,0.3919,-1.38,Logistics,1
0.5175,0.4881,34.8742,12.1393,-1.341,1.9875,Retail,0
0.2727,4.489,42.8043,12.4946,-0.4574,1.0252,Retail,1
0.8298,1.7495,10.7134,0.9268,-0.4336,0.4036,Logistics,1
3.5853,2.7566,-3.6147,6.2669,4.5476,4.0453,Logistics,0
1.1178,1.7977,8.8304,10.4768,1.0276,3.8854,SaaS,0
1.5462,0.629,30.1264,11.1577,-1.7055,4.307,SaaS,0
0.6003,2.9467,-12.3399,11.3395,-1.0283,-0.4112,Construction,0
1.045,2.6257,-1.0672,1.8788,-1.4468,0.8571,SaaS,1
2.1731,1.015,-16.7355,1.2731,2.1221,0.0968,SaaS,0
2.5095,2.2593,10.2643,8.0302,-0.6936,3.405,Logistics,0
1.1323,3.9847,37.9212,10.5985,1.4899,2.6107,Retail,0
0.4194,2.9521,-18.2735,3.4254,0.5904,1.3029,Construction,0
1.6859,0.4846,27.2726,-0.22,3.6271,5.8601,SaaS,0
1.09,2.7401,45.2747,10.1847,0.2434,-1.0603,Logistics,1
1.0343,3.5137,-3.415,3.0949,1.2079,7.749,Construction,1
3.8475,3.9635,28.5544,0.8282,3.049,-0.8346,Construction,1
2.5419,3.1456,48.2571,0.5113,1.0335,5.7307,Logistics,0
2.3161,0.7633,47.3595,3.3535,3.5525,1.6823,SaaS,0
1.7799,3.5509,-3.555,8.0755,2.6318,6.6526,SaaS,0
1.83,3.3867,-12.9768,4.0928,0.8737,-1.2583,SaaS,1
2.2554,0.1221,-9.6202,-1.6487,1.5279,1.7472,SaaS,1
2.8464,2.0587,29.1425,-0.3526,4.7704,1.3544,Construction,0
2.8682,1.6648,30.8031,2.9386,2.6313,7.9316,Retail,0
0.8524,3.3471,27.1966,9.215,4.335,7.8555,Construction,0
2.1004,1.0807,3.5255,-0.3252,-0.7487,-0.102,Construction,0
1.7654,2.9544,-8.1156,7.5312,1.3827,4.2995,Logistics,0
3.508,4.566,20.6533,0.0381,4.3606,3.3552,Construction,0
2.5994,3.989,13.8576,1.5975,0.2583,-0.4563,SaaS,1
2.2235,4.6073,31.0184,0.9272,4.7736,-0.3222,Logistics,0
0.6385,4.8925,10.8952,-0.8571,-1.3205,7.8925,Logistics,0
2.5014,0.0534,3.7048,9.4126,4.3187,2.5273,Logistics,0
0.6454,3.1137,0.5435,5.8779,1.1165,-0.742,Logistics,0
1.4814,2.0642,-5.1971,12.1279,-1.4838,0.1479,Logistics,1
0.7428,4.2993,-1.3978,-0.3189,4.1567,0.6835,SaaS,0
2.8299,1.2591,-13.3619,0.4605,-0.2364,3.1092,Retail,0
0.9838,4.9051,4.28,3.2098,-1.8442,1.3555,Retail,0
1.6891,3.0685,-17.4401,11.0197,-1.0494,2.5501,Logistics,0
3.6036,3.9677,-6.951,3.1979,2.6138,-0.335,Retail,1
0.9764,0.428,32.2739,4.9431,4.8447,1.2673,Construction,0
2.1297,0.9173,2.7828,3.1273,-1.2198,-1.2968,Retail,1
1.7932,3.792,26.7766,-0.6362,1.2336,6.8971,Construction,0
